income,family_size,previous_claims,benefits_received,loan_default,property_owned,age,aadhar_linked_accounts,phone_linked_accounts,rural_flag,location_changes,application_frequency,same_bank_accounts,ip_application_count
15000,3,4,3,1,0,49,1,3,1,3,2,3,5
117642,4,0,0,1,1,47,4,1,0,0,2,0,5
30871,3,0,0,0,0,31,3,2,1,1,3,2,0
33673,8,5,3,1,0,37,1,1,0,5,4,1,11
82136,4,0,0,0,0,26,2,2,0,0,0,0,0
15000,3,2,1,0,0,33,1,2,1,1,1,0,0
23493,4,2,1,0,0,18,2,2,0,1,3,1,3
15000,4,1,1,1,0,18,5,3,0,0,4,1,2
91508,3,2,1,0,0,38,2,1,1,0,1,2,3
15000,2,0,0,0,0,44,2,1,1,0,1,2,1
50306,2,2,2,1,2,48,1,1,0,2,4,0,4
33951,8,6,1,1,1,49,1,1,0,1,7,0,7
58874,5,3,2,1,1,34,3,1,0,2,6,0,1
92194,1,2,1,0,1,35,1,1,0,1,1,0,2
84319,3,0,0,0,1,46,1,2,0,0,0,2,1
20996,3,2,1,0,0,34,3,1,0,0,1,2,0
15000,5,0,0,0,0,39,2,1,1,0,2,2,0
37268,7,0,0,1,0,31,4,1,0,0,1,0,3
35404,5,0,0,1,1,60,1,1,0,1,2,0,4
35066,3,1,1,0,0,40,2,1,0,1,1,1,2
68574,3,2,1,0,0,34,1,2,1,1,2,1,0
21940,3,0,0,0,0,37,2,2,0,0,1,1,4
36143,5,0,0,0,0,23,2,1,0,1,0,0,1
27250,5,0,0,0,0,29,2,2,0,1,1,1,4
18794,3,0,0,0,0,42,3,1,0,1,1,0,3
25474,4,3,3,1,0,41,5,1,0,2,1,0,3
15000,4,4,3,1,0,36,1,1,0,1,9,2,4
15000,4,0,0,1,0,60,3,1,0,1,5,1,1
24314,3,2,2,0,0,36,2,1,1,2,0,0,0
24765,4,0,0,0,0,39,2,3,1,0,3,1,2
22667,5,0,0,0,2,54,1,1,0,0,0,0,3
60954,4,0,0,1,0,43,1,1,0,1,3,0,0
50042,1,0,0,0,0,46,1,2,0,0,1,0,1
36399,3,1,1,0,0,26,1,2,0,1,1,1,2
114122,3,0,0,1,1,18,3,4,0,2,5,3,5
26096,2,3,3,0,0,29,1,2,0,3,0,0,1
116884,4,0,0,0,1,58,2,2,1,1,0,2,3
43148,4,1,1,0,0,18,2,2,0,0,0,1,0
68707,4,2,1,0,0,26,1,2,0,0,2,1,1
25366,2,2,1,0,0,25,5,2,0,2,2,1,3
15000,6,2,2,0,0,48,4,1,0,0,2,3,1
28660,3,1,1,1,0,39,4,3,0,1,1,0,5
166882,3,2,1,0,0,31,1,1,0,0,1,0,2
31789,3,3,2,1,0,37,1,4,0,0,3,1,5
34490,5,0,0,0,0,24,2,2,0,0,0,3,0
35111,3,4,1,0,0,36,2,1,0,0,2,1,2
60335,3,1,1,0,1,46,1,1,0,0,3,0,2
55523,5,0,0,1,0,36,2,1,0,0,2,1,3
33448,1,0,0,1,2,49,3,3,0,1,2,1,2
31434,6,0,0,1,0,32,4,1,0,0,1,0,3
56036,8,2,2,1,1,28,1,1,0,0,8,2,5
42239,3,5,3,0,0,23,2,2,1,2,4,3,0
44703,5,1,1,1,0,36,4,1,0,1,6,0,2
68806,5,2,2,0,0,50,1,3,0,1,4,3,1
32829,3,0,0,1,0,48,4,1,0,1,1,1,2
21213,4,0,0,0,1,61,4,1,1,0,1,1,0
73451,3,2,1,1,0,28,3,3,0,1,3,0,4
22342,3,4,1,0,0,27,1,1,0,3,1,2,5
24852,2,1,1,0,0,32,2,1,0,1,2,1,1
41469,4,0,0,0,0,37,2,1,1,0,0,1,1
48725,3,0,0,0,0,34,1,1,0,2,1,0,3
54265,3,1,1,0,0,44,1,2,0,1,2,0,2
150677,2,7,7,1,0,45,3,2,0,3,6,0,10
34595,2,0,0,1,0,28,2,2,0,0,1,0,7
52202,3,1,1,0,0,33,2,1,1,1,2,2,2
19878,2,1,1,0,0,43,5,1,0,0,1,1,2
36852,6,2,2,0,0,27,2,1,1,0,1,1,3
24074,2,2,1,0,0,53,4,1,0,2,5,0,1
15000,7,1,1,0,1,32,1,2,1,2,3,1,4
47057,5,0,0,0,0,23,5,1,1,1,0,0,1
59532,4,0,0,0,0,18,2,3,0,1,2,2,0
46608,3,1,1,0,1,38,3,1,0,2,2,1,1
15759,6,1,1,1,0,31,1,2,0,1,4,1,2
83687,1,0,0,0,1,38,1,1,1,1,1,0,1
15000,4,2,1,0,0,49,2,2,0,0,2,1,0
15000,3,2,2,1,0,41,3,1,0,0,3,1,2
29354,3,0,0,0,0,36,1,1,0,1,1,0,1
122329,3,1,1,0,0,31,3,2,0,0,3,1,0
19036,2,2,1,1,0,51,2,3,0,2,4,0,1
91182,6,5,2,1,0,18,2,2,0,0,5,0,1
52547,3,1,1,0,1,37,2,3,1,1,2,0,1
34947,3,0,0,1,0,39,1,2,0,1,5,3,4
15000,6,0,0,1,0,32,2,1,0,1,4,2,5
62071,6,2,1,0,1,42,2,3,0,3,4,3,2
15000,8,3,2,0,0,35,1,3,1,2,0,0,3
35823,3,0,0,0,1,48,2,2,0,0,1,3,3
39758,9,2,2,1,0,26,3,1,0,2,5,0,0
37944,5,0,0,0,0,32,2,2,0,1,1,1,1
62298,4,2,1,1,0,26,2,2,1,3,5,1,5
33580,5,1,1,0,0,57,1,2,1,1,1,0,3
30608,6,3,1,1,0,32,1,1,0,3,5,2,7
27150,4,0,0,0,1,50,2,3,0,0,3,3,2
33943,4,0,0,1,0,29,1,1,1,0,5,0,3
123936,2,0,0,0,0,36,3,2,0,1,1,0,4
24063,5,2,1,0,1,32,1,1,0,1,0,0,2
30123,2,2,1,0,0,43,1,2,0,0,3,0,1
99374,5,2,2,0,0,58,2,1,1,0,2,0,1
21005,4,1,1,1,0,42,2,1,0,0,1,1,8
16251,4,4,2,1,0,19,3,1,0,3,1,1,6
41777,9,0,0,1,0,35,2,1,0,1,2,0,4
46351,2,2,1,0,1,30,1,1,0,1,2,0,2
84947,3,1,1,1,0,28,1,2,0,0,5,1,5
53461,5,4,3,0,0,36,2,3,1,3,2,0,5
38343,6,0,0,1,0,43,1,2,0,1,3,2,7
36895,3,0,0,0,1,43,4,1,0,1,0,0,0
15000,3,0,0,1,1,37,1,2,0,2,3,2,7
21180,4,2,1,1,1,46,1,1,1,2,2,0,6
82629,4,0,0,0,1,30,1,2,1,0,1,2,1
75427,5,1,1,0,0,21,1,1,1,1,1,2,4
47318,5,0,0,1,1,38,1,3,0,1,6,0,4
20861,2,1,1,0,0,32,1,1,0,0,2,3,2
108708,1,1,1,0,0,28,1,3,1,0,1,1,0
140096,3,1,1,1,1,52,2,2,0,3,3,0,1
37534,6,4,3,0,0,28,3,1,0,1,1,1,0
38062,1,0,0,0,0,34,2,1,1,1,0,1,0
79147,5,3,2,1,2,46,1,1,0,3,9,3,5
113106,4,1,1,0,0,38,4,1,0,2,0,1,1
20424,3,4,4,1,1,35,5,1,0,1,4,2,7
15000,4,0,0,1,0,25,1,1,1,1,2,0,3
26958,7,0,0,0,0,40,2,1,0,1,2,1,0
17866,5,0,0,1,0,54,2,1,0,1,4,0,6
25071,2,3,3,0,0,65,3,2,0,1,4,1,2
51415,5,0,0,1,0,34,1,2,0,3,2,0,5
112146,4,1,1,0,1,42,2,2,0,0,0,1,0
20222,7,0,0,1,0,33,5,1,0,2,1,0,3
34054,2,1,1,0,0,42,1,2,1,2,0,3,2
15000,3,0,0,1,0,31,1,2,0,0,3,1,4
19811,3,0,0,0,0,43,1,3,0,1,1,3,2
15820,4,4,4,0,0,34,3,4,0,1,4,1,2
177233,10,0,0,0,0,18,1,2,1,2,1,3,3
37069,5,6,5,0,1,48,1,2,0,2,5,3,2
24643,5,1,1,1,0,40,2,1,0,0,1,1,6
24565,7,0,0,1,0,63,3,1,1,0,1,0,6
48322,2,0,0,0,1,42,2,3,1,2,1,0,4
255158,3,0,0,0,1,59,4,1,1,0,1,1,1
36815,4,0,0,0,0,44,1,1,0,1,2,2,2
29415,6,1,1,0,0,27,3,2,0,2,0,3,5
15957,8,0,0,0,0,22,1,2,1,1,0,1,3
103410,3,8,6,1,0,27,1,2,0,3,9,0,7
18592,5,6,4,1,0,29,2,2,1,0,6,0,6
15000,4,0,0,0,0,55,3,2,0,0,1,2,0
46337,2,4,1,1,0,38,1,1,1,0,2,0,4
29652,3,3,3,1,0,35,1,1,0,2,5,1,10
25370,6,1,1,0,0,49,5,2,0,0,1,2,1
113142,2,0,0,0,0,69,3,2,0,1,0,0,2
22997,3,1,1,0,0,18,2,2,0,0,1,1,1
55151,4,1,1,0,1,20,1,1,0,0,1,2,2
39013,5,4,3,1,1,35,4,2,0,3,4,0,5
17115,4,5,3,0,0,36,2,1,0,0,3,1,1
37926,2,0,0,0,0,39,2,1,0,1,0,2,3
29493,4,1,1,1,0,41,2,3,1,1,3,1,4
172203,8,0,0,0,1,51,2,1,0,1,0,0,2
26566,4,2,1,0,0,40,2,1,1,2,5,1,1
67640,2,1,1,1,0,59,2,1,1,2,5,2,4
32492,1,1,1,0,1,41,1,1,0,1,1,0,0
23899,2,2,1,0,0,50,3,1,1,0,0,1,3
112314,3,0,0,0,1,25,2,3,0,1,1,1,1
39814,4,4,1,0,0,40,1,1,1,1,1,1,1
99800,7,1,1,1,0,53,2,1,1,0,2,1,4
36536,8,2,2,1,0,40,4,3,0,0,4,0,3
18750,3,2,1,1,0,52,1,3,0,1,9,1,3
41584,3,1,1,1,0,23,1,3,0,1,3,0,6
15000,3,3,3,1,0,38,2,1,1,1,3,0,4
80816,4,3,1,1,0,46,2,1,1,1,4,2,3
29069,3,3,1,1,1,52,2,2,0,0,6,1,3
84761,1,2,1,0,0,35,2,3,1,0,3,0,0
40949,2,0,0,1,0,20,3,3,0,1,4,2,4
66014,3,0,0,0,0,28,5,1,1,0,0,0,2
46401,3,0,0,0,0,32,3,3,0,1,0,2,1
20199,9,4,2,0,0,50,1,1,0,1,4,1,0
51141,4,2,1,1,0,34,3,2,0,1,5,0,5
15994,4,5,5,1,1,37,1,2,0,2,3,0,3
26543,7,0,0,0,0,58,4,2,0,0,2,1,0
157684,3,2,2,0,1,42,2,3,0,0,2,3,2
58373,7,0,0,1,2,43,2,1,0,2,3,0,4
116495,2,2,1,0,1,45,2,1,0,2,0,0,1
57515,2,0,0,0,1,41,1,2,0,0,0,1,0
23973,2,1,1,0,0,18,1,2,0,0,3,0,1
27897,4,0,0,0,0,22,3,1,0,1,1,1,1
25414,3,1,1,0,0,27,2,2,1,1,2,1,1
24322,5,6,2,1,0,27,4,1,1,1,6,1,3
21119,4,1,1,0,0,37,1,1,1,0,2,0,1
34940,7,4,1,0,0,38,4,1,1,1,2,1,0
156767,3,3,1,0,1,27,1,1,0,1,4,2,3
169769,2,3,2,0,1,38,1,1,0,2,4,2,2
26475,4,1,1,0,0,25,3,1,0,2,1,2,5
65896,3,3,2,0,1,52,1,2,0,0,4,3,1
38269,6,5,2,1,0,33,1,2,0,4,5,2,5
131515,4,0,0,0,0,30,5,2,0,0,3,2,2
15804,3,0,0,0,0,40,2,4,0,0,2,2,4
46577,7,0,0,0,1,39,1,1,0,1,0,0,1
32093,3,3,1,0,0,38,2,1,0,2,2,1,2
93535,5,0,0,0,0,18,2,2,0,0,0,0,1
20011,2,1,1,1,0,34,5,1,0,0,3,1,6
42109,2,2,2,1,0,40,1,1,1,1,1,1,2
66478,8,2,2,0,0,21,1,1,0,3,0,1,1
22491,2,1,1,1,0,28,2,1,0,0,3,0,3
111432,5,1,1,0,1,45,4,2,1,0,4,3,2
46316,3,0,0,0,0,52,1,1,0,1,0,1,2
15000,3,1,1,1,0,51,2,1,0,0,1,2,6
53394,4,0,0,0,1,61,3,1,0,0,0,1,2
205765,1,2,2,0,1,52,2,1,1,1,1,1,2
60133,5,2,2,0,0,46,1,3,1,0,0,2,0
27001,7,2,2,0,0,32,2,3,0,0,1,1,1
21549,2,1,1,1,0,52,1,2,1,0,3,0,6
75148,5,4,2,0,1,53,4,3,0,0,3,1,1
18921,4,6,6,1,1,38,2,1,0,1,10,1,6
52372,3,0,0,1,0,35,2,3,0,1,1,0,4
30076,7,1,1,0,1,46,2,1,0,2,3,1,2
20141,5,0,0,0,0,52,1,1,1,0,2,0,0
219240,3,0,0,1,0,29,2,2,1,0,2,0,5
34538,8,3,2,1,0,25,1,1,1,1,4,1,2
32683,5,0,0,0,0,54,1,1,0,1,2,0,2
27708,4,3,2,0,0,54,2,3,0,1,1,0,0
56161,4,2,1,1,0,34,1,1,0,1,9,3,4
41004,6,1,1,0,0,39,3,3,0,2,0,0,2
15000,2,1,1,0,0,61,3,1,0,4,1,2,4
83040,8,2,1,0,1,35,4,2,1,1,1,3,3
34795,3,0,0,1,0,35,4,2,0,2,3,1,3
75332,3,0,0,0,0,42,1,2,1,1,0,2,1
59013,3,3,3,0,0,48,2,1,0,1,2,1,1
39663,5,6,6,0,0,37,3,1,0,1,5,0,3
56443,3,1,1,0,0,18,3,3,1,1,5,3,2
18542,7,0,0,0,1,54,4,2,1,0,1,1,0
28027,4,0,0,0,0,42,2,1,0,0,2,3,0
49303,1,1,1,0,0,43,2,2,0,0,3,1,1
20060,3,0,0,0,1,39,1,4,0,0,2,2,2
32840,6,0,0,0,0,30,2,1,0,0,0,0,0
69966,4,2,1,1,0,28,4,1,0,0,3,0,3
15000,1,0,0,0,1,50,1,1,0,0,2,0,2
75109,2,5,2,1,1,33,1,1,1,0,6,0,4
17358,2,2,2,0,1,44,3,2,0,0,2,3,1
74078,4,0,0,1,0,21,1,1,0,1,2,0,3
110078,3,0,0,0,0,46,2,2,0,1,4,1,2
25464,3,2,1,0,0,27,1,1,1,0,3,1,2
60266,3,2,1,1,0,35,3,2,0,0,3,1,8
19217,2,6,4,0,0,52,4,1,0,1,4,1,0
15000,4,1,1,0,0,41,2,2,0,0,2,1,0
15000,1,1,1,0,0,56,3,1,1,3,2,1,2
31485,2,5,2,1,0,47,2,2,0,4,4,2,9
79059,3,0,0,1,0,24,1,3,1,2,1,1,8
59805,4,8,7,1,0,40,1,1,0,2,10,0,7
32220,3,2,2,0,0,34,2,1,1,0,5,2,1
15000,1,1,1,1,1,41,2,1,0,0,4,0,5
28351,3,1,1,0,0,29,5,1,0,1,3,0,1
78905,4,5,4,0,0,21,2,1,0,3,1,2,5
64710,2,0,0,1,1,29,1,1,0,0,2,3,5
29567,4,1,1,0,0,18,2,4,0,0,2,2,1
17765,7,0,0,0,0,26,2,1,1,0,3,1,0
41028,3,2,2,0,1,35,3,1,1,0,4,0,2
132271,7,0,0,1,2,28,1,3,0,2,4,1,4
23762,2,0,0,0,1,45,4,2,1,0,0,1,1
47779,5,0,0,0,1,39,2,1,1,0,2,2,0
95800,4,0,0,0,0,21,3,2,1,1,0,2,1
22507,4,0,0,1,0,51,3,1,1,1,2,0,9
15000,4,1,1,1,1,40,1,2,1,2,0,1,6
32333,7,0,0,1,0,47,2,1,0,0,3,1,1
22877,3,1,1,0,0,44,2,1,0,1,1,1,3
20491,3,8,6,1,1,48,3,3,0,1,10,1,7
55346,4,5,1,1,0,36,4,4,0,0,5,1,2
32276,5,2,1,0,1,32,2,2,1,1,6,0,1
120045,3,0,0,1,0,30,1,1,0,3,6,0,6
139265,3,3,2,1,1,27,1,1,1,2,9,0,3
19652,4,2,2,1,1,18,2,2,0,1,4,1,1
93563,6,2,1,0,1,24,1,1,0,1,2,2,1
45098,6,4,1,0,0,42,1,1,0,4,4,0,0
15000,1,1,1,0,0,38,2,1,0,0,2,2,3
15000,4,0,0,1,0,43,2,2,0,0,3,0,5
41091,5,0,0,0,0,42,1,2,1,1,2,1,1
15000,4,3,1,0,0,61,3,1,0,2,3,2,0
22697,6,6,6,1,0,38,1,2,0,1,7,1,3
15497,8,2,2,0,0,38,2,1,0,0,1,1,0
71863,4,2,2,0,0,27,2,1,0,2,4,1,3
92465,2,1,1,0,0,27,1,1,1,1,2,2,1
28091,2,6,6,0,1,42,4,3,1,2,5,2,1
60485,3,2,2,1,0,30,2,3,1,2,7,0,8
15000,5,0,0,0,0,50,2,1,0,0,2,1,2
15000,4,0,0,0,1,67,1,1,1,1,3,0,0
22564,9,0,0,1,2,39,2,4,1,0,4,1,5
85714,3,0,0,0,1,46,3,1,0,0,1,1,1
30284,4,0,0,1,0,38,2,1,1,1,3,0,5
49498,5,0,0,1,1,30,3,2,0,0,4,0,2
39938,5,4,1,0,1,68,1,1,0,2,5,1,3
49348,2,1,1,1,0,40,4,1,0,0,5,0,6
55059,5,0,0,0,1,31,1,1,0,1,1,0,3
17321,7,5,3,1,1,28,1,1,0,3,3,1,4
15000,4,2,1,0,0,35,1,2,0,0,1,2,0
49508,4,0,0,1,0,31,2,2,0,0,0,1,0
15162,3,1,1,0,0,24,3,1,1,1,2,3,2
37223,7,4,3,0,0,37,3,1,0,1,6,0,3
164424,3,5,1,1,1,48,1,1,1,2,4,1,5
42092,5,2,1,0,0,36,2,1,1,1,2,1,2
29635,3,3,1,1,0,18,2,4,0,0,6,1,3
27038,2,0,0,1,0,26,2,1,0,0,2,0,6
26728,5,2,1,1,0,31,2,3,0,1,3,0,5
29994,5,0,0,0,0,37,1,4,1,1,1,2,4
58211,5,0,0,1,1,54,1,3,0,2,0,2,2
18712,3,6,6,0,1,49,1,2,0,1,6,0,2
51582,6,2,1,1,0,47,1,1,0,1,3,1,7
49025,2,3,3,0,0,40,4,2,0,0,3,1,0
39612,5,0,0,0,2,53,1,1,1,0,0,2,0
58145,4,1,1,1,0,31,3,1,0,0,2,0,5
15000,2,1,1,1,0,41,3,3,0,1,2,3,5
34932,2,2,1,1,0,40,3,3,0,1,4,1,5
26717,4,8,2,0,0,55,5,1,0,0,4,3,0
55075,4,0,0,0,1,49,3,1,1,1,2,1,4
15000,5,0,0,1,0,37,1,4,1,4,2,0,9
70660,3,1,1,1,1,26,4,3,0,0,4,0,5
21120,2,0,0,0,0,39,1,1,0,1,1,2,1
96430,3,1,1,1,0,33,1,3,0,2,3,1,6
21690,4,4,2,0,0,23,3,3,0,2,7,0,3
27773,3,1,1,0,0,31,3,1,1,2,0,2,1
179396,7,0,0,0,2,39,2,1,1,0,1,0,1
50258,2,2,2,1,0,55,2,1,1,1,2,0,8
15000,4,0,0,0,0,30,1,2,0,0,2,0,1
128002,2,1,1,0,0,39,4,1,0,1,1,0,0
43971,8,1,1,0,0,18,2,1,0,0,1,0,3
55821,5,2,2,1,0,18,3,3,0,1,4,0,4
73600,3,0,0,1,0,42,1,1,1,0,4,0,2
202459,2,1,1,0,0,30,2,1,0,1,0,2,2
128986,4,0,0,0,1,18,3,2,0,0,1,3,1
53258,3,0,0,0,0,44,2,3,1,0,2,1,1
20260,2,0,0,1,0,43,4,1,0,3,3,1,3
16528,5,0,0,1,0,28,3,2,0,2,2,0,6
146636,7,0,0,1,2,21,1,1,0,1,9,2,6
23183,2,4,3,1,0,31,2,1,0,2,8,1,5
33561,2,5,4,0,1,24,1,3,0,0,7,1,0
49396,2,1,1,0,0,42,2,2,1,0,2,0,3
61173,5,0,0,1,0,18,1,1,0,1,2,0,8
17484,3,1,1,0,0,37,1,1,0,0,3,0,0
87091,4,0,0,1,0,18,3,2,0,1,1,0,5
30875,5,1,1,0,1,57,2,4,1,0,2,1,1
15000,4,1,1,1,1,37,3,1,0,1,4,0,2
15000,7,0,0,0,0,24,2,2,0,1,0,1,4
18706,3,1,1,0,0,21,1,3,0,1,5,0,1
21294,3,1,1,0,1,36,1,2,1,0,1,2,0
15696,4,0,0,1,0,26,1,1,0,0,3,3,5
44419,4,2,1,0,0,29,4,1,0,0,3,1,1
15000,4,0,0,0,0,26,1,1,1,1,1,1,2
27861,4,3,1,1,1,61,2,2,0,2,4,0,6
204272,3,0,0,0,1,46,2,1,0,0,1,0,0
40747,2,3,2,1,0,36,2,2,1,0,8,1,2
15000,4,6,3,1,0,56,5,1,0,2,7,1,7
42307,6,0,0,0,0,44,1,1,0,0,2,3,2
52935,3,1,1,1,0,27,3,2,0,3,3,0,5
24698,8,1,1,0,0,47,3,1,1,1,0,0,0
63919,1,4,1,0,0,30,3,4,1,1,5,2,0
87699,2,4,2,0,1,43,2,2,1,3,3,0,3
16586,4,1,1,0,0,18,1,2,0,0,2,0,1
23439,4,0,0,1,0,45,1,4,0,2,2,3,5
30418,7,1,1,0,0,44,3,1,1,0,3,3,0
52475,7,2,1,1,0,55,5,1,1,0,7,2,6
34427,2,0,0,1,0,42,1,1,1,0,1,0,3
32115,4,1,1,0,0,67,2,1,0,2,1,1,3
61991,4,0,0,1,0,18,3,2,0,0,4,0,2
30403,6,1,1,0,0,48,1,2,0,0,0,3,0
30019,1,2,1,1,3,70,2,3,1,0,9,1,4
84235,4,1,1,0,1,35,1,1,0,0,2,3,0
32880,8,0,0,0,0,50,1,1,1,1,1,2,2
82494,6,3,2,0,1,51,1,1,0,5,2,3,4
20777,2,3,2,0,0,34,1,2,0,3,1,2,4
16926,3,1,1,0,0,20,1,1,1,0,5,1,0
42109,6,0,0,0,0,34,3,3,0,0,0,1,0
52919,4,3,2,1,1,58,3,1,0,2,7,3,7
72567,4,1,1,1,1,44,1,3,0,2,4,0,2
33628,4,2,2,0,0,33,2,1,0,0,0,1,3
21858,2,2,2,1,0,42,1,3,0,2,2,1,8
42585,2,3,1,0,1,25,1,1,1,1,5,3,1
25438,8,2,1,1,1,45,2,2,1,2,4,0,5
69498,7,0,0,0,1,55,2,1,0,0,1,1,1
29300,4,2,2,0,1,54,2,1,0,1,2,0,1
130039,3,0,0,1,1,31,2,2,0,0,3,0,3
110191,2,0,0,0,1,30,1,1,0,0,1,1,1
35255,3,1,1,0,0,51,2,2,1,1,3,3,2
18481,5,1,1,1,0,40,1,3,1,1,2,0,6
146476,3,0,0,0,0,35,2,2,1,0,2,3,0
37301,3,0,0,0,0,51,2,1,1,2,2,0,2
45097,6,0,0,0,0,39,2,2,0,1,0,2,2
41438,3,2,2,0,1,34,1,2,1,0,1,1,3
44065,2,2,1,0,0,43,2,3,0,3,2,1,1
137725,4,1,1,0,1,43,2,1,0,1,5,2,1
44034,7,2,2,0,0,34,1,2,0,1,2,1,1
50015,6,2,1,0,0,60,2,1,0,1,3,0,2
21339,6,3,2,1,0,32,2,1,0,1,4,1,4
131021,4,2,1,0,0,30,2,2,0,1,2,0,2
37865,3,2,2,1,0,37,2,2,0,1,5,3,3
15000,3,1,1,1,0,36,1,1,0,2,1,0,5
15000,3,4,2,1,1,37,4,1,1,1,3,0,9
61138,6,0,0,1,0,44,1,1,1,0,4,2,4
28271,6,1,1,1,0,37,4,3,0,1,5,0,3
19603,3,0,0,1,0,50,2,1,1,0,2,2,4
33028,4,1,1,1,0,42,2,2,0,2,5,3,4
15000,4,2,2,1,0,44,2,2,0,1,5,1,5
15000,2,0,0,0,0,49,1,2,0,1,1,0,2
19869,2,1,1,0,0,58,3,2,0,1,0,3,1
56482,2,0,0,0,1,50,2,3,0,3,1,2,4
41911,2,3,1,1,0,49,4,2,1,4,3,0,6
34463,6,4,3,0,1,21,2,3,0,1,4,2,0
19655,4,0,0,1,0,34,2,2,0,2,3,0,4
15000,4,2,2,0,2,48,1,2,0,2,1,0,1
74043,1,6,6,1,0,21,2,3,0,2,10,1,9
51327,5,5,3,1,0,21,2,2,0,1,6,0,4
47928,3,0,0,0,0,31,2,2,1,0,0,0,0
59278,5,3,1,1,0,36,2,1,1,4,10,0,8
15000,7,1,1,1,0,45,2,1,0,3,2,0,5
85308,2,3,3,1,0,38,1,1,0,1,3,0,10
56920,5,2,2,0,0,55,1,3,1,0,3,1,1
80314,3,3,3,0,0,34,1,2,0,1,3,2,0
18915,4,1,1,0,0,32,2,4,0,1,2,2,4
27019,4,0,0,1,0,49,3,1,0,1,3,0,8
44789,5,2,1,0,0,44,1,1,0,1,1,1,2
15000,4,2,1,0,1,32,2,1,0,1,2,1,1
84446,4,0,0,0,0,18,1,3,0,0,3,1,0
130677,3,7,5,1,0,47,1,1,1,4,4,0,3
28890,4,3,3,0,0,26,2,1,0,1,2,1,1
112277,4,4,2,0,0,48,2,1,0,2,1,1,5
47664,5,2,2,0,0,45,3,2,0,2,1,1,2
15000,4,0,0,0,1,18,3,1,0,0,0,1,0
31984,2,4,1,0,1,22,2,3,0,2,4,2,3
52490,7,5,1,0,0,36,1,1,0,1,4,3,1
84000,5,1,1,0,0,63,2,3,0,1,0,1,1
55596,5,2,2,1,1,37,1,1,0,1,6,0,6
68947,3,1,1,0,1,45,2,4,0,0,4,0,0
92621,3,4,3,1,0,25,2,4,0,3,6,0,3
25162,3,0,0,0,0,34,2,2,0,0,0,2,0
15000,6,8,5,1,0,47,1,3,0,2,7,3,3
31859,3,2,1,1,0,30,2,1,1,2,4,1,4
15000,2,2,1,1,0,43,4,1,0,0,8,0,3
23521,3,0,0,1,0,29,2,2,1,4,6,2,4
15000,3,0,0,0,0,22,2,1,0,1,1,1,0
32977,2,2,2,1,1,33,2,1,0,1,5,0,4
72023,6,5,1,0,0,40,1,1,0,0,2,1,1
54772,5,0,0,1,1,43,2,1,0,0,1,0,7
15000,4,0,0,1,1,70,4,1,0,1,2,2,4
21097,2,0,0,1,0,43,2,2,1,0,0,0,2
25377,4,0,0,0,0,41,1,2,0,0,1,0,2
42959,2,0,0,0,0,46,1,1,0,1,0,3,0
51930,4,2,1,0,0,60,1,1,0,2,1,0,2
58471,4,1,1,0,0,29,1,3,1,0,0,0,0
40431,4,5,4,0,1,38,1,1,0,3,0,1,1
15000,3,1,1,0,1,49,1,1,0,0,2,2,1
37026,2,1,1,0,0,41,3,2,0,0,1,2,0
72518,1,2,2,1,1,28,4,3,1,2,7,2,6
52577,7,0,0,0,1,51,4,1,0,0,3,1,0
87296,1,2,1,1,0,48,1,1,0,2,4,0,4
34716,2,0,0,0,1,54,1,2,0,0,1,1,3
95661,2,1,1,0,1,21,2,1,1,1,2,2,5
40515,4,3,1,0,0,18,1,3,0,2,2,1,1
72970,3,3,3,1,0,36,4,3,1,3,2,0,5
24367,4,1,1,0,0,33,1,1,0,0,2,0,0
21100,3,5,4,1,0,18,2,1,0,0,3,0,3
41169,3,3,2,1,0,55,1,2,1,0,5,1,4
43962,4,2,2,0,0,26,4,1,0,0,2,0,1
24158,5,1,1,0,0,29,2,1,0,2,0,0,0
85834,6,1,1,0,0,49,2,2,1,1,1,1,3
36233,5,0,0,0,1,47,2,2,0,0,2,1,0
104221,4,0,0,0,0,37,1,2,0,0,0,1,2
39408,8,0,0,1,0,31,2,3,0,0,2,1,5
16792,4,0,0,0,0,43,2,3,1,1,0,3,2
56140,3,5,4,1,1,22,2,3,0,0,5,1,6
15000,4,0,0,1,0,48,2,1,0,0,4,2,8
15000,5,2,1,1,0,33,1,1,1,1,3,0,6
300000,1,0,0,1,1,36,3,2,0,1,3,1,3
33472,5,0,0,1,1,49,1,1,1,1,1,2,5
75425,3,1,1,0,2,45,1,1,0,0,1,2,1
50714,3,0,0,0,2,51,4,2,0,0,0,0,0
31490,7,3,1,1,0,41,4,2,0,0,6,1,1
24652,3,4,2,1,0,47,3,1,0,4,4,1,6
15000,3,5,1,1,0,38,2,3,0,0,5,0,1
58988,4,6,2,1,0,69,4,2,0,0,10,0,2
82616,6,1,1,0,1,26,1,1,0,0,2,0,1
18912,3,2,2,0,0,37,1,3,0,1,2,0,2
23514,2,2,2,1,0,27,2,3,1,1,1,0,8
39315,4,0,0,0,0,38,2,1,0,0,3,1,1
15000,5,1,1,0,0,40,1,2,0,0,4,0,0
55330,8,1,1,0,0,45,1,2,0,0,3,1,1
22761,7,1,1,0,0,34,1,2,1,0,1,2,2
117153,2,0,0,0,1,46,1,1,1,0,1,1,1
15000,5,6,2,0,0,41,2,1,0,3,5,1,7
